5386,,,,,,,,
Dra,IC    1211,16,16,48,+,53,1,0
Dra,IC    1212,16,15,30,+,64,14,0
Ser,IC    1213,16,22,0,-,1,31,0
Dra,IC    1214,16,16,12,+,65,58,0
Dra,IC    1215,16,15,36,+,68,25,0
Dra,IC    1216,16,16,0,+,68,22,0
Dra,IC    1217,16,16,6,+,69,41,0
Dra,IC    1218,16,16,48,+,68,13,0
Her,IC    1219,16,24,24,+,19,28,0
Her,IC    1220,16,29,12,+,8,27,0
Her,IC    1221,16,34,42,+,46,24,0
Her,IC    1222,16,35,6,+,46,13,0
Her,IC    1223,16,35,24,+,49,16,0
Her,IC    1224,16,42,54,+,19,15,0
Dra,IC    1225,16,36,54,+,67,38,0
Her,IC    1226,16,41,6,+,46,0,0
Dra,IC    1227,16,40,6,+,58,37,0
Dra,IC    1228,16,42,0,+,65,34,0
Dra,IC    1229,16,45,0,+,51,17,0
Her,IC    1230,16,45,18,+,51,13,0
Dra,IC    1231,16,46,54,+,58,27,0
Her,IC    1232,16,49,6,+,46,5,0
Dra,IC    1233,16,48,24,+,63,9,0
Dra,IC    1234,16,52,54,+,56,54,0
Dra,IC    1235,16,52,6,+,63,7,0
Her,IC    1236,16,58,30,+,20,2,0
Dra,IC    1237,16,56,18,+,55,2,0
Her,IC    1238,17,0,36,+,23,5,0
Her,IC    1239,17,0,48,+,23,1,0
Dra,IC    1240,17,1,0,+,61,3,0
Dra,IC    1241,17,1,24,+,63,42,0
Oph,IC    1242,17,8,42,+,4,2,0
Oph,IC    1243,17,10,36,+,10,47,0
Her,IC    1244,17,10,36,+,36,17,0
Her,IC    1245,17,12,36,+,38,2,0
Her,IC    1246,17,14,18,+,20,14,0
Oph,IC    1247,17,16,24,-,12,47,0
Dra,IC    1248,17,11,48,+,60,0,0
Her,IC    1249,17,14,54,+,35,31,0
Dra,IC    1250,17,14,24,+,57,25,0
Dra,IC    1251,17,10,6,+,72,24,0
Dra,IC    1252,17,15,48,+,57,23,0
Her,IC    1253,17,19,48,+,18,40,0
Dra,IC    1254,17,11,30,+,72,24,0
Oph,IC    1255,17,23,6,+,12,41,0
Her,IC    1256,17,23,48,+,26,28,0
Oph,IC    1257,17,27,6,-,7,6,0
Dra,IC    1258,17,27,18,+,58,31,0
Dra,IC    1259,17,27,24,+,58,33,0
Dra,IC    1260,17,27,24,+,58,29,0
Dra,IC    1261,17,23,30,+,71,17,0
Her,IC    1262,17,33,0,+,43,45,0
Her,IC    1263,17,33,6,+,43,49,0
Her,IC    1264,17,33,18,+,43,38,0
Her,IC    1265,17,36,42,+,42,5,0
Ara,IC    1266,17,45,36,-,46,6,0
Dra,IC    1267,17,38,42,+,59,23,0
Her,IC    1268,17,50,42,+,17,13,0
Her,IC    1269,17,52,6,+,21,34,0
Dra,IC    1270,17,47,48,+,62,13,0
Sgr,IC    1271,18,5,30,-,24,27,0
Her,IC    1272,18,4,54,+,25,5,0
Her,IC    1273,18,5,0,+,25,7,0
Sgr,IC    1274,18,9,30,-,23,44,0
Sgr,IC    1275,18,10,0,-,23,50,0
Ser,IC    1276,18,10,42,-,7,12,0
Her,IC    1277,18,10,12,+,31,0,0
Her,IC    1278,18,10,30,+,31,9,0
Her,IC    1279,18,11,6,+,36,2,0
Her,IC    1280,18,12,12,+,25,40,0
Her,IC    1281,18,11,36,+,36,1,0
Her,IC    1282,18,14,6,+,21,6,0
Sgr,IC    1283,18,17,18,-,19,44,0
Sgr,IC    1284,18,17,42,-,19,40,0
Her,IC    1285,18,16,6,+,25,6,0
Dra,IC    1286,18,16,12,+,55,34,0
Sct,IC    1287,18,31,18,-,10,50,0
Lyr,IC    1288,18,29,24,+,39,43,0
Lyr,IC    1289,18,29,48,+,40,0,0
Sgr,IC    1290,18,38,30,-,24,7,0
Dra,IC    1291,18,33,54,+,49,16,0
Sgr,IC    1292,18,44,48,-,27,49,0
Dra,IC    1293,18,41,42,+,56,19,0
Lyr,IC    1294,18,49,54,+,40,15,0
Sct,IC    1295,18,54,36,-,8,50,0
Lyr,IC    1296,18,53,18,+,33,4,0
CrA,IC    1297,19,17,24,-,39,37,0
Aql,IC    1298,19,18,30,-,1,37,0
Vul,IC    1299,19,22,36,+,20,45,0
Cyg,IC    1300,19,24,6,+,52,39,0
Cyg,IC    1301,19,26,36,+,49,45,0
Cyg,IC    1302,19,30,54,+,35,47,0
Cyg,IC    1303,19,31,30,+,35,53,0
Cyg,IC    1304,19,35,30,+,41,2,0
Vul,IC    1305,19,39,18,+,20,13,0
Cyg,IC    1306,19,41,42,+,37,39,0
Vul,IC    1307,19,42,48,+,27,30,0
Sgr,IC    1308,19,45,6,-,14,43,0
Sgr,IC    1309,20,3,6,-,17,14,0
Cyg,IC    1310,20,10,0,+,34,58,0
Cyg,IC    1311,20,10,18,+,41,13,0
Sge,IC    1312,20,16,48,+,18,1,0
Cap,IC    1313,20,18,42,-,16,57,0
Vul,IC    1314,20,17,42,+,25,11,0
Cyg,IC    1315,20,17,24,+,30,41,0
Aql,IC    1316,20,22,24,+,6,32,0
Aql,IC    1317,20,23,18,+,0,40,0
Cyg,IC    1318,20,22,12,+,40,15,0
Cap,IC    1319,20,26,0,-,18,31,0
Del,IC    1320,20,26,24,+,2,55,0
Cap,IC    1321,20,28,12,-,18,18,0
Cap,IC    1322,20,30,6,-,15,13,0
Cap,IC    1323,20,30,30,-,15,11,0
Cap,IC    1324,20,32,12,-,9,4,0
Del,IC    1325,20,32,48,+,9,53,0
Del,IC    1326,20,33,0,+,9,54,0
Aql,IC    1327,20,35,42,+,0,1,0
Cap,IC    1328,20,42,0,-,19,38,0
Del,IC    1329,20,43,42,+,15,35,0
Aqr,IC    1330,20,46,18,-,14,2,0
Aqr,IC    1331,20,47,54,-,9,59,0
Aqr,IC    1332,20,51,54,-,13,43,0
Cap,IC    1333,20,52,18,-,16,15,0
Cap,IC    1334,20,52,12,-,16,17,0
Cap,IC    1335,20,53,6,-,16,20,0
Cap,IC    1336,20,55,6,-,18,4,0
Cap,IC    1337,20,56,54,-,16,35,0
Cap,IC    1338,20,57,0,-,16,30,0
Cap,IC    1339,20,57,54,-,17,57,0
Cyg,IC    1340,20,56,12,+,31,4,0
Aqr,IC    1341,21,0,24,-,13,58,0
Aqr,IC    1342,21,0,24,-,14,30,0
Cap,IC    1343,21,1,12,-,15,24,0
Aqr,IC    1344,21,1,18,-,13,22,0
Aqr,IC    1345,21,1,24,-,13,24,0
Aqr,IC    1346,21,1,42,-,13,52,0
Aqr,IC    1347,21,1,42,-,13,19,0
Aqr,IC    1348,21,1,42,-,13,21,0
Aqr,IC    1349,21,1,48,-,13,16,0
Aqr,IC    1350,21,2,0,-,13,51,0
Aqr,IC    1351,21,1,54,-,13,12,0
Aqr,IC    1352,21,1,54,-,13,23,0
Aqr,IC    1353,21,1,54,-,13,16,0
Aqr,IC    1354,21,2,0,-,13,45,0
Aqr,IC    1355,21,2,0,-,13,10,0
Cap,IC    1356,21,2,54,-,15,48,0
Aqr,IC    1357,21,5,54,-,10,43,0
Cap,IC    1358,21,6,30,-,16,12,0
Del,IC    1359,21,8,42,+,12,27,0
Equ,IC    1360,21,10,48,+,5,4,0
Equ,IC    1361,21,11,30,+,5,3,0
Aqr,IC    1362,21,11,48,+,2,20,0
Cyg,IC    1363,21,10,36,+,46,51,0
Equ,IC    1364,21,13,18,+,2,47,0
Equ,IC    1365,21,13,54,+,2,35,0
Aqr,IC    1366,21,14,6,+,1,45,0
Equ,IC    1367,21,14,12,+,2,59,0
Aqr,IC    1368,21,14,18,+,2,10,0
Cyg,IC    1369,21,12,6,+,47,44,0
Aqr,IC    1370,21,15,12,+,2,12,0
Aqr,IC    1371,21,20,18,-,4,53,0
Aqr,IC    1372,21,20,18,-,5,37,0
Aqr,IC    1373,21,20,36,+,1,5,0
Aqr,IC    1374,21,21,0,+,1,43,0
Equ,IC    1375,21,21,0,+,4,0,0
Aqr,IC    1376,21,24,42,-,5,45,0
Equ,IC    1377,21,25,24,+,4,19,0
Cep,IC    1378,21,23,0,+,55,27,0
Equ,IC    1379,21,26,0,+,3,6,0
Peg,IC    1380,21,27,6,+,2,43,0
Aqr,IC    1381,21,27,36,-,1,11,0
Peg,IC    1382,21,26,54,+,18,39,0
Aqr,IC    1383,21,27,42,-,1,5,0
Aqr,IC    1384,21,27,48,-,1,22,0
Aqr,IC    1385,21,28,54,-,1,4,0
Cap,IC    1386,21,29,36,-,21,12,0
Aqr,IC    1387,21,29,36,-,1,21,0
Aqr,IC    1388,21,29,54,-,0,38,0
Cap,IC    1389,21,32,6,-,18,1,0
Aqr,IC    1390,21,32,30,-,1,52,0
Aqr,IC    1391,21,35,6,-,0,30,0
Cyg,IC    1392,21,35,36,+,35,24,0
Cap,IC    1393,21,40,12,-,22,25,0
Peg,IC    1394,21,40,12,+,14,38,0
Peg,IC    1395,21,41,42,+,4,7,0
Cep,IC    1396,21,39,6,+,57,30,0
Aqr,IC    1397,21,44,0,-,4,53,0
Peg,IC    1398,21,45,54,+,9,28,0
Peg,IC    1399,21,46,6,+,4,24,0
Cyg,IC    1400,21,44,12,+,52,57,0
Aqr,IC    1401,21,46,54,+,1,42,0
Cyg,IC    1402,21,44,48,+,53,16,0
Aqr,IC    1403,21,50,30,-,2,43,0
Cap,IC    1404,21,50,54,-,9,16,0
Aqr,IC    1405,21,50,48,+,2,1,0
Aqr,IC    1406,21,51,0,+,1,59,0
Peg,IC    1407,21,52,18,+,3,26,0
Cap,IC    1408,21,53,12,-,13,21,0
Aqr,IC    1409,21,53,18,-,7,30,0
Aqr,IC    1410,21,56,0,-,2,53,0
Aqr,IC    1411,21,56,6,-,1,31,0
Cap,IC    1412,21,58,18,-,17,11,0
Aqr,IC    1413,21,58,30,-,3,6,0
Peg,IC    1414,21,58,18,+,8,24,0
Aqr,IC    1415,21,58,42,+,1,21,0
Aqr,IC    1416,21,58,48,+,1,27,0
Aqr,IC    1417,22,0,24,-,13,9,0
Peg,IC    1418,22,2,0,+,4,21,0
Aqr,IC    1419,22,3,0,-,9,55,0
Peg,IC    1420,22,2,36,+,19,45,0
Aqr,IC    1421,22,3,6,-,9,57,0
Peg,IC    1422,22,3,0,+,2,37,0
Peg,IC    1423,22,3,12,+,4,18,0
Peg,IC    1424,22,3,12,+,11,13,0
Peg,IC    1425,22,3,24,+,2,37,0
Aqr,IC    1426,22,3,54,-,9,55,0
Peg,IC    1427,22,3,18,+,15,7,0
Peg,IC    1428,22,4,24,+,2,38,0
Peg,IC    1429,22,6,54,+,10,6,0
Aqr,IC    1430,22,8,30,-,13,34,0
Aqr,IC    1431,22,7,42,-,13,30,0
Peg,IC    1432,22,10,6,+,3,41,0
Aqr,IC    1433,22,12,12,-,12,46,0
Lac,IC    1434,22,10,30,+,52,50,0
Aqr,IC    1435,22,13,30,-,22,6,0
Aqr,IC    1436,22,13,54,-,10,11,0
Aqr,IC    1437,22,15,42,+,2,3,0
Aqr,IC    1438,22,16,30,-,21,26,0
Aqr,IC    1439,22,16,42,-,21,29,0
Aqr,IC    1440,22,16,30,-,16,0,0
Lac,IC    1441,22,15,18,+,37,18,0
Lac,IC    1442,22,16,30,+,54,3,0
Aqr,IC    1443,22,19,6,-,20,56,0
Peg,IC    1444,22,22,18,+,5,8,0
Aqr,IC    1445,22,25,30,-,17,15,0
Aqr,IC    1446,22,29,6,-,1,12,0
Aqr,IC    1447,22,30,0,-,5,9,0
Aqr,IC    1448,22,34,36,-,12,56,0
Aqr,IC    1449,22,35,6,-,8,47,0
Peg,IC    1450,22,38,0,+,34,33,0
Aqr,IC    1451,22,46,12,-,10,22,0
Peg,IC    1452,22,45,54,+,16,51,0
Aqr,IC    1453,22,46,48,-,13,27,0
Cep,IC    1454,22,42,36,+,80,27,0
Psc,IC    1455,22,53,54,+,1,23,0
Aqr,IC    1456,22,55,18,-,12,43,0
Aqr,IC    1457,22,55,24,-,5,33,0
Aqr,IC    1458,22,56,48,-,7,23,0
Gru,IC    1459,22,57,12,-,36,28,0
Psc,IC    1460,22,57,6,+,4,41,0
Peg,IC    1461,22,58,36,+,15,10,0
Peg,IC    1462,22,58,36,+,8,24,0
Aqr,IC    1463,22,59,18,-,10,32,0
Aqr,IC    1464,23,3,12,-,9,0,0
Peg,IC    1465,23,2,54,+,16,35,0
Psc,IC    1466,23,3,42,-,2,46,0
Psc,IC    1467,23,4,54,-,3,13,0
Psc,IC    1468,23,5,12,-,3,11,0
Aqr,IC    1469,23,6,30,-,13,32,0
Cep,IC    1470,23,5,12,+,60,15,0
Aqr,IC    1471,23,8,42,-,12,39,0
Peg,IC    1472,23,9,12,+,17,14,0
Peg,IC    1473,23,11,6,+,29,38,0
Psc,IC    1474,23,12,48,+,5,47,0
Scl,IC    1475,23,14,0,-,28,25,0
Peg,IC    1476,23,15,18,+,30,33,0
Aqr,IC    1477,23,17,12,-,6,56,0
Peg,IC    1478,23,18,12,+,10,18,0
Aqr,IC    1479,23,18,42,-,10,25,0
Peg,IC    1480,23,19,0,+,11,19,0
Psc,IC    1481,23,19,24,+,5,54,0
Psc,IC    1482,23,20,48,+,1,44,0
Peg,IC    1483,23,22,24,+,11,18,0
Peg,IC    1484,23,22,42,+,11,23,0
Peg,IC    1485,23,22,42,+,11,21,0
Peg,IC    1486,23,23,48,+,9,39,0
Peg,IC    1487,23,24,36,+,14,38,0
Peg,IC    1488,23,24,48,+,15,20,0
Aqr,IC    1489,23,26,30,-,12,31,0
Aqr,IC    1490,23,29,0,-,4,8,0
Aqr,IC    1491,23,29,24,-,16,18,0
Psc,IC    1492,23,30,42,-,3,2,0
Peg,IC    1493,23,30,30,+,14,27,0
Aqr,IC    1494,23,30,48,-,12,44,0
Aqr,IC    1495,23,30,48,-,13,30,0
Psc,IC    1496,23,30,42,-,2,57,0
Peg,IC    1497,23,28,48,+,11,59,0
Aqr,IC    1498,23,32,0,-,5,0,0
Aqr,IC    1499,23,32,0,-,13,27,0
Psc,IC    1500,23,33,18,+,4,34,0
Psc,IC    1501,23,34,48,-,3,8,0
Cep,IC    1502,23,36,12,+,75,40,0
Psc,IC    1503,23,38,30,+,4,49,0
Psc,IC    1504,23,41,18,+,4,2,0
Aqr,IC    1505,23,41,36,-,3,34,0
Psc,IC    1506,23,44,48,+,4,44,0
Psc,IC    1507,23,45,36,+,1,42,0
Peg,IC    1508,23,45,54,+,12,4,0
Aqr,IC    1509,23,47,12,-,15,17,0
Psc,IC    1510,23,50,42,+,2,7,0
Peg,IC    1511,23,51,0,+,27,5,0
Peg,IC    1512,23,51,0,+,27,3,0
Peg,IC    1513,23,53,30,+,11,20,0
Aqr,IC    1514,23,54,12,-,13,35,0
Psc,IC    1515,23,56,12,-,0,59,0
Psc,IC    1516,23,56,18,-,0,55,0
Psc,IC    1517,23,56,24,-,0,17,0
Peg,IC    1518,23,57,6,+,12,28,0
Peg,IC    1519,23,57,6,+,12,28,0
Cet,IC    1520,23,58,0,-,14,2,0
Cet,IC    1521,23,59,0,-,7,9,0
Psc,IC    1522,23,59,6,+,1,43,0
Psc,IC    1523,23,59,6,+,6,52,0
Psc,IC    1524,23,59,18,-,4,9,0
And,IC    1525,23,59,24,+,46,54,0
Peg,IC    1526,0,1,36,+,11,21,0
Psc,IC    1527,0,2,24,+,4,7,0
Psc,IC    1528,0,5,6,-,3,7,0
Cet,IC    1529,0,5,12,-,11,30,0
And,IC    1530,0,7,18,+,32,37,0
Scl,IC    1531,0,9,36,-,32,17,0
Tuc,IC    1532,0,9,54,-,64,22,0
Cet,IC    1533,0,10,36,-,7,25,0
And,IC    1534,0,13,48,+,48,9,0
And,IC    1535,0,14,0,+,48,9,0
And,IC    1536,0,14,12,+,48,8,0
Phe,IC    1537,0,16,0,-,39,19,0
And,IC    1538,0,18,0,+,30,4,0
And,IC    1539,0,18,24,+,30,6,0
And,IC    1540,0,19,48,+,23,43,0
And,IC    1541,0,20,0,+,22,1,0
And,IC    1542,0,20,36,+,22,37,0
And,IC    1543,0,20,54,+,21,53,0
And,IC    1544,0,21,18,+,23,2,0
And,IC    1545,0,21,18,+,21,59,0
And,IC    1546,0,21,30,+,22,30,0
And,IC    1547,0,21,36,+,22,31,0
And,IC    1548,0,21,54,+,22,1,0
Psc,IC    1549,0,23,12,+,6,59,0
And,IC    1550,0,24,24,+,38,12,0
Psc,IC    1551,0,27,36,+,8,53,0
Psc,IC    1552,0,29,36,+,21,29,0
Scl,IC    1553,0,32,42,-,25,35,0
Scl,IC    1554,0,33,6,-,32,16,0
Scl,IC    1555,0,34,36,-,30,1,0
Cet,IC    1556,0,35,6,-,9,34,0
Cet,IC    1557,0,35,30,-,2,51,0
Scl,IC    1558,0,35,48,-,25,22,0
And,IC    1559,0,36,54,+,23,59,0
Cet,IC    1560,0,37,42,+,2,40,0
Cet,IC    1561,0,38,30,-,24,20,0
Cet,IC    1562,0,38,36,-,24,17,0
Cet,IC    1563,0,39,0,-,9,1,0
Psc,IC    1564,0,39,12,+,5,58,0
Psc,IC    1565,0,39,24,+,6,43,0
Psc,IC    1566,0,39,24,+,6,48,0
Psc,IC    1567,0,39,36,+,6,37,0
Psc,IC    1568,0,39,54,+,6,50,0
Psc,IC    1569,0,40,24,+,6,42,0
Psc,IC    1570,0,40,36,+,6,45,0
Cet,IC    1571,0,40,42,-,0,19,0
Psc,IC    1572,0,41,12,+,16,16,0
Cet,IC    1573,0,42,12,-,23,32,0
Cet,IC    1574,0,43,6,-,22,15,0
Cet,IC    1575,0,43,36,-,4,9,0
Scl,IC    1576,0,44,12,-,25,6,0
Cet,IC    1577,0,44,36,-,8,8,0
Scl,IC    1578,0,44,30,-,25,4,0
Scl,IC    1579,0,45,36,-,26,34,0
And,IC    1580,0,46,18,+,29,55,0
Scl,IC    1581,0,46,6,-,25,54,0
Cet,IC    1582,0,46,18,-,24,18,0
And,IC    1583,0,47,12,+,23,5,0
And,IC    1584,0,47,24,+,27,49,0
And,IC    1585,0,47,18,+,23,3,0
And,IC    1586,0,47,54,+,22,22,0
Cet,IC    1587,0,48,48,-,23,34,0
Cet,IC    1588,0,51,0,-,23,33,0
Scl,IC    1589,0,51,30,-,34,28,0
Cas,IC    1590,0,53,6,+,56,35,0
Cet,IC    1591,0,52,6,-,22,41,0
Psc,IC    1592,0,53,30,+,5,46,0
Psc,IC    1593,0,54,42,+,32,30,0
Phe,IC    1594,0,53,42,-,47,39,0
Phe,IC    1595,0,53,48,-,45,11,0
Psc,IC    1596,0,54,42,+,21,31,0
Tuc,IC    1597,0,53,30,-,58,7,0
Psc,IC    1598,0,54,42,+,5,46,0
Cet,IC    1599,0,54,30,-,23,29,0
Cet,IC    1600,0,55,0,-,23,31,0
Cet,IC    1601,0,55,36,-,24,9,0
Cet,IC    1602,0,55,54,-,9,59,0
Phe,IC    1603,0,57,0,-,45,25,0
Cet,IC    1604,0,58,0,-,16,15,0
Phe,IC    1605,0,57,36,-,48,54,0
Cet,IC    1606,0,58,24,-,12,11,0
Cet,IC    1607,0,58,54,+,0,36,0
Scl,IC    1608,0,59,24,-,34,20,0
Phe,IC    1609,0,59,48,-,40,20,0
Cet,IC    1610,1,1,42,-,15,34,0
Tuc,IC    1611,0,59,42,-,72,21,0
Tuc,IC    1612,1,0,0,-,72,23,0
Cet,IC    1613,1,4,48,+,2,7,0
Psc,IC    1614,1,5,6,+,33,13,0
Phe,IC    1615,1,4,6,-,51,8,0
Scl,IC    1616,1,4,54,-,27,26,0
Phe,IC    1617,1,4,18,-,51,2,0
Psc,IC    1618,1,6,0,+,32,25,0
Psc,IC    1619,1,7,24,+,33,4,0
Psc,IC    1620,1,7,6,+,13,58,0
Phe,IC    1621,1,6,24,-,46,43,0
Cet,IC    1622,1,7,30,-,17,30,0
Cet,IC    1623,1,7,42,-,17,28,0
Tuc,IC    1624,1,5,18,-,72,2,0
Phe,IC    1625,1,7,42,-,46,54,0
Tuc,IC    1626,1,6,6,-,73,17,0
Phe,IC    1627,1,8,12,-,46,6,0
Scl,IC    1628,1,8,48,-,28,35,0
Cet,IC    1629,1,9,24,+,2,34,0
Phe,IC    1630,1,8,18,-,46,45,0
Phe,IC    1631,1,8,48,-,46,29,0
Psc,IC    1632,1,10,42,+,17,41,0
Phe,IC    1633,1,9,54,-,45,56,0
Psc,IC    1634,1,11,6,+,17,39,0
Psc,IC    1635,1,11,6,+,17,39,0
Psc,IC    1636,1,11,36,+,33,21,0
Scl,IC    1637,1,11,0,-,30,26,0
Psc,IC    1638,1,12,18,+,33,21,0
Cet,IC    1639,1,11,48,-,0,39,0
Cet,IC    1640,1,11,54,-,0,37,0
Tuc,IC    1641,1,9,18,-,71,46,0
Psc,IC    1642,1,12,24,+,15,45,0
Cet,IC    1643,1,12,12,-,0,24,0
Tuc,IC    1644,1,9,12,-,73,12,0
Psc,IC    1645,1,12,30,+,15,44,0
Psc,IC    1646,1,12,42,+,15,41,0
And,IC    1647,1,13,12,+,38,53,0
Psc,IC    1648,1,13,42,+,33,13,0
Phe,IC    1649,1,11,48,-,55,51,0
Phe,IC    1650,1,12,18,-,50,24,0
Cet,IC    1651,1,13,30,+,2,6,0
Psc,IC    1652,1,15,0,+,31,58,0
Psc,IC    1653,1,15,6,+,33,23,0
Psc,IC    1654,1,15,12,+,30,12,0
Tuc,IC    1655,1,11,54,-,71,20,0
Psc,IC    1656,1,15,36,+,33,5,0
Scl,IC    1657,1,14,6,-,32,39,0
Psc,IC    1658,1,15,48,+,31,5,0
Psc,IC    1659,1,16,6,+,30,21,0
Tuc,IC    1660,1,12,36,-,71,45,0
Psc,IC    1661,1,16,12,+,33,5,0
Tuc,IC    1662,1,12,36,-,73,27,0
Scl,IC    1663,1,14,6,-,32,39,0
Tuc,IC    1664,1,14,18,-,69,48,0
And,IC    1665,1,17,42,+,34,42,0
Psc,IC    1666,1,18,30,+,32,28,0
Cet,IC    1667,1,17,36,-,17,7,0
Psc,IC    1668,1,18,48,+,33,11,0
Psc,IC    1669,1,20,6,+,33,12,0
Cet,IC    1670,1,19,12,-,16,51,0
Cet,IC    1671,1,19,36,-,17,6,0
Psc,IC    1672,1,20,42,+,29,42,0
Psc,IC    1673,1,20,48,+,33,1,0
Phe,IC    1674,1,19,0,-,50,39,0
And,IC    1675,1,21,0,+,34,16,0
Psc,IC    1676,1,21,0,+,30,16,0
Psc,IC    1677,1,21,12,+,33,14,0
Psc,IC    1678,1,21,0,+,5,34,0
Psc,IC    1679,1,21,48,+,33,28,0
Psc,IC    1680,1,21,54,+,33,18,0
Cet,IC    1681,1,21,24,+,0,5,0
Psc,IC    1682,1,22,12,+,33,13,0
And,IC    1683,1,22,36,+,34,27,0
Psc,IC    1684,1,22,54,+,33,23,0
Psc,IC    1685,1,23,0,+,33,11,0
Psc,IC    1686,1,23,12,+,33,26,0
Psc,IC    1687,1,23,24,+,33,17,0
Psc,IC    1688,1,23,24,+,33,4,0
Psc,IC    1689,1,23,48,+,33,4,0
Psc,IC    1690,1,23,48,+,33,10,0
Psc,IC    1691,1,24,30,+,33,23,0
Psc,IC    1692,1,24,36,+,33,15,0
Cet,IC    1693,1,24,0,-,1,39,0
Cet,IC    1694,1,24,48,+,1,36,0
Psc,IC    1695,1,25,0,+,8,44,0
Cet,IC    1696,1,24,54,-,1,37,0
Cet,IC    1697,1,25,6,+,0,27,0
Psc,IC    1698,1,25,24,+,14,51,0
Psc,IC    1699,1,25,24,+,14,57,0
Psc,IC    1700,1,25,30,+,14,52,0
Psc,IC    1701,1,25,48,+,18,11,0
Psc,IC    1702,1,25,54,+,16,36,0
Cet,IC    1703,1,26,24,-,1,38,0
Psc,IC    1704,1,26,54,+,14,43,0
Cet,IC    1705,1,26,42,-,3,30,0
Psc,IC    1706,1,27,12,+,14,47,0
Psc,IC    1707,1,28,48,+,33,36,0
Hyi,IC    1708,1,24,54,-,71,11,0
Scl,IC    1709,1,27,54,-,35,43,0
Psc,IC    1710,1,30,48,+,21,26,0
Psc,IC    1711,1,30,54,+,17,11,0
Cet,IC    1712,1,31,24,-,6,52,0
Tri,IC    1713,1,32,42,+,35,20,0
Cet,IC    1714,1,32,54,-,13,30,0
Psc,IC    1715,1,33,36,+,12,34,0
Cet,IC    1716,1,33,30,-,12,19,0
Hyi,IC    1717,1,32,30,-,67,32,0
Tri,IC    1718,1,38,24,+,33,21,0
Scl,IC    1719,1,37,36,-,33,55,0
Scl,IC    1720,1,40,24,-,28,55,0
Psc,IC    1721,1,41,24,+,8,30,0
Scl,IC    1722,1,43,0,-,34,11,0
Psc,IC    1723,1,43,12,+,8,53,0
Scl,IC    1724,1,43,12,-,34,15,0
Psc,IC    1725,1,45,12,+,21,47,0
Psc,IC    1726,1,45,18,+,4,37,0
Tri,IC    1727,1,47,30,+,27,20,0
For,IC    1728,1,47,42,-,33,36,0
For,IC    1729,1,47,54,-,26,53,0
Ari,IC    1730,1,50,0,+,21,58,0
Tri,IC    1731,1,50,12,+,27,12,0
And,IC    1732,1,50,48,+,35,55,0
Tri,IC    1733,1,50,42,+,33,6,0
For,IC    1734,1,49,18,-,32,45,0
Tri,IC    1735,1,50,54,+,33,6,0
Ari,IC    1736,1,50,54,+,18,18,0
And,IC    1737,1,51,42,+,36,15,0
Cet,IC    1738,1,51,6,-,9,47,0
For,IC    1739,1,50,24,-,34,3,0
For,IC    1740,1,51,18,-,29,57,0
Cet,IC    1741,1,51,54,-,16,47,0
Ari,IC    1742,1,53,12,+,22,43,0
Ari,IC    1743,1,52,54,+,12,43,0
Ari,IC    1744,1,53,36,+,19,50,0
Cet,IC    1745,1,53,0,-,16,40,0
Psc,IC    1746,1,54,18,+,4,48,0
Cas,IC    1747,1,57,36,+,63,20,0
Ari,IC    1748,1,56,6,+,17,39,0
Psc,IC    1749,1,56,12,+,6,45,0
Psc,IC    1750,1,56,24,+,4,5,0
Psc,IC    1751,1,56,24,+,5,38,0
Tri,IC    1752,1,57,18,+,28,37,0
Tri,IC    1753,1,57,18,+,28,36,0
Psc,IC    1754,1,56,54,+,4,2,0
Ari,IC    1755,1,57,12,+,14,34,0
Cet,IC    1756,1,57,0,-,0,28,0
Cet,IC    1757,1,57,6,-,0,29,0
Cet,IC    1758,1,56,54,-,16,32,0
For,IC    1759,1,57,54,-,32,59,0
For,IC    1760,1,57,30,-,32,0,0
Cet,IC    1761,1,58,54,+,0,34,0
For,IC    1762,1,57,48,-,33,14,0
For,IC    1763,1,58,48,-,27,47,0
Ari,IC    1764,2,0,24,+,24,34,0
Tri,IC    1765,2,0,36,+,31,51,0
Tri,IC    1766,2,1,12,+,31,47,0
Cet,IC    1767,2,0,0,-,11,7,0
For,IC    1768,2,0,48,-,25,2,0
For,IC    1769,2,0,54,-,31,55,0
Psc,IC    1770,2,2,12,+,9,59,0
Psc,IC    1771,2,2,18,+,9,58,0
Psc,IC    1772,2,2,36,+,7,44,0
Tri,IC    1773,2,4,0,+,30,49,0
Ari,IC    1774,2,3,54,+,15,18,0
Ari,IC    1775,2,5,18,+,13,31,0
Psc,IC    1776,2,5,12,+,6,6,0
Ari,IC    1777,2,6,6,+,15,12,0
Psc,IC    1778,2,6,18,+,9,13,0
Cet,IC    1779,2,6,30,+,3,41,0
Ari,IC    1780,2,7,0,+,14,44,0
Cet,IC    1781,2,6,54,-,0,31,0
For,IC    1782,2,7,18,-,25,27,0
For,IC    1783,2,10,6,-,32,56,0
Tri,IC    1784,2,16,12,+,32,39,0
Tri,IC    1785,2,16,24,+,32,39,0
Cet,IC    1786,2,16,0,+,5,9,0
Cet,IC    1787,2,16,12,-,11,57,0
For,IC    1788,2,15,48,-,31,12,0
Tri,IC    1789,2,18,12,+,32,24,0
Ari,IC    1790,2,17,36,+,12,30,0
Ari,IC    1791,2,17,42,+,12,29,0
Tri,IC    1792,2,19,0,+,34,29,0
